país;ano;código_iso;população;pib;variação_biocombustível_pct;variação_biocombustível_twh;biocombustível_per_capita;consumo_biocombustível;eletricidade_biocombustível_per_capita;eletricidade_biocombustível;participação_biocombustível_eletricidade;participação_biocombustível_energia;intensidade_carbono_eletricidade;variação_carvão_pct;variação_carvão_twh;carvão_per_capita;consumo_carvão;eletricidade_carvão_per_capita;eletricidade_carvão;variação_produção_carvão_pct;variação_produção_carvão_twh;produção_carvão_per_capita;produção_carvão;participação_carvão_eletricidade;participação_carvão_energia;demanda_eletricidade;geração_eletricidade;participação_eletricidade_energia;variação_consumo_energia_pct;variação_consumo_energia_twh;energia_per_capita;energia_por_pib;variação_combustível_fóssil_pct;variação_combustível_fóssil_twh;eletricidade_fóssil_per_capita;eletricidade_fóssil;energia_fóssil_per_capita;consumo_combustível_fóssil;participação_fóssil_eletricidade;participação_fóssil_energia;variação_gás_pct;variação_gás_twh;consumo_gás;eletricidade_gás_per_capita;eletricidade_gás;energia_gás_per_capita;variação_produção_gás_pct;variação_produção_gás_twh;produção_gás_per_capita;produção_gás;participação_gás_eletricidade;participação_gás_energia;emissões_gases_efeito_estufa;variação_hidrelétrica_pct;variação_hidrelétrica_twh;consumo_hidrelétrica;eletricidade_hidrelétrica_per_capita;eletricidade_hidrelétrica;energia_hidrelétrica_per_capita;participação_hidrelétrica_eletricidade;participação_hidrelétrica_energia;variação_baixo_carbono_pct;variação_baixo_carbono_twh;consumo_baixo_carbono;eletricidade_baixo_carbono_per_capita;eletricidade_baixo_carbono;energia_baixo_carbono_per_capita;participação_baixo_carbono_eletricidade;participação_baixo_carbono_energia;importação_líquida_eletricidade;participação_importação_eletricidade_demanda;variação_nuclear_pct;variação_nuclear_twh;consumo_nuclear;eletricidade_nuclear_per_capita;eletricidade_nuclear;energia_nuclear_per_capita;participação_nuclear_eletricidade;participação_nuclear_energia;variação_petróleo_pct;variação_petróleo_twh;consumo_petróleo;eletricidade_petróleo_per_capita;eletricidade_petróleo;energia_petróleo_per_capita;variação_produção_petróleo_pct;variação_produção_petróleo_twh;produção_petróleo_per_capita;produção_petróleo;participação_petróleo_eletricidade;participação_petróleo_energia;consumo_outras_renováveis;eletricidade_outras_renováveis;eletricidade_outras_renováveis_exceto_biocombustível;variação_outras_renováveis_pct;variação_outras_renováveis_twh;eletricidade_outras_renováveis_per_capita;eletricidade_outras_renováveis_per_capita_exceto_biocombustível;energia_outras_renováveis_per_capita;participação_outras_renováveis_eletricidade;participação_outras_renováveis_eletricidade_exceto_biocombustível;participação_outras_renováveis_energia;eletricidade_per_capita;consumo_energia_primária;variação_renováveis_pct;variação_renováveis_twh;consumo_renováveis;eletricidade_renováveis_per_capita;eletricidade_renováveis;energia_renováveis_per_capita;participação_renováveis_eletricidade;participação_renováveis_energia;variação_solar_pct;variação_solar_twh;consumo_solar;eletricidade_solar_per_capita;eletricidade_solar;energia_solar_per_capita;participação_solar_eletricidade;participação_solar_energia;variação_eólica_pct;variação_eólica_twh;consumo_eólica;eletricidade_eólica_per_capita;eletricidade_eólica;energia_eólica_per_capita;participação_eólica_eletricidade;participação_eólica_energia;energia_renovavel;energia_nao_renovavel;continente
Europe;1974;;673561825.0;;;0.0;0.0;0.0;;;;0.0;;-0.401;-36.771;13576.261;9144.451;;;-0.668;-57.482;12690.324;8547.718;;31.993;;;;1.11;313.773;42435.465;;0.529;140.357;;;39623.332;26688.764;;93.373;9.204;388.257;4606.604;;;6839.169;10.629;422.501;6528.954;4397.654;;16.117;;7.956;115.06;1561.188;783.841;527.966;2317.81;;5.462;10.156;173.417;1894.145;957.062;644.64;2812.132;;6.627;;;22.722;57.18;308.834;161.588;108.84;458.509;;1.08;-1.606;-211.126;12937.709;;;19207.9;6.38;350.5;8676.95;5844.462;;45.264;24.122;7.835;;4.938;1.176;11.632;;35.813;;;0.084;;28582.908;7.911;116.236;1585.311;795.474;535.801;2353.623;;5.546;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;1585.3100000000002;26997.597999999998;Europe
Europe;1975;;677416162.0;;;0.0;0.0;0.0;;;;0.0;;-0.119;-10.871;13482.968;9133.58;;;3.773;322.507;13094.203;8870.225;;31.583;;;;1.177;336.387;42690.59;;0.872;232.611;;;39741.266;26921.375;;93.091;8.313;382.961;4989.565;;;7365.583;7.93;348.732;7006.603;4746.386;;17.253;;-0.07;-1.098;1560.09;778.833;527.594;2303.001;;5.395;5.667;103.773;1997.917;1005.54;681.169;2949.321;;6.909;;;33.475;103.382;412.216;214.453;145.274;608.512;;1.425;-1.078;-139.479;12798.23;;;18892.715;8.079;472.184;9324.616;6316.646;;44.255;25.611;8.301;;5.946;1.489;12.254;;37.807;;;0.089;;28919.295;0.018;0.391;1585.701;791.087;535.895;2340.808;;5.483;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;1585.701;27333.590999999997;Europe
Europe;1976;;681010392.0;;;0.0;0.0;0.0;;;;0.0;;2.5;228.321;13747.075;9361.901;;;1.209;107.214;13182.528;8977.438;;30.869;;;;4.87;1408.41;44533.395;;5.183;1395.318;;;41580.414;28316.693;;93.369;9.449;471.453;5461.018;;;8018.993;9.025;428.354;7598.621;5174.74;;18.007;;-4.435;-69.191;1490.899;740.363;504.195;2189.246;;4.916;0.822;13.096;2011.013;1008.459;686.771;2952.984;;6.631;;;19.947;82.226;494.442;255.872;174.252;726.041;;1.63;5.435;695.543;13493.773;;;19814.344;8.0;505.35;10017.463;6821.996;;44.493;25.672;8.325;;0.285;0.061;12.224;;37.697;;;0.085;;30327.705;-4.362;-69.13;1516.571;752.587;512.52;2226.943;;5.001;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;1516.571;28811.134;Europe
Europe;1977;;684505429.0;;;0.0;0.0;0.0;;;;0.0;;0.754;70.551;13779.952;9432.452;;;0.788;70.74;13218.563;9048.179;;30.259;;;;2.786;844.914;45540.352;;1.652;467.711;;;42051.391;28784.404;;92.339;6.067;331.296;5792.314;;;8462.042;5.789;299.554;7997.443;5474.293;;18.581;;17.953;267.662;1758.561;868.822;594.713;2569.097;;5.641;18.795;377.202;2388.215;1191.88;815.849;3488.964;;7.661;;;21.934;108.453;602.895;310.404;212.473;880.775;;1.934;0.488;65.864;13559.638;;;19809.395;8.865;604.783;10849.847;7426.779;;43.499;26.759;8.662;;4.057;1.087;12.655;;39.092;;;0.086;;31172.619;17.727;268.749;1785.32;881.477;603.376;2608.19;;5.727;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;1785.32;29387.299000000003;Europe
Europe;1978;;687813873.0;;;0.0;0.0;0.0;;;;0.0;;0.618;58.311;13798.446;9490.763;;;0.838;75.849;13265.256;9124.027;;29.29;;;;3.947;1230.523;47110.336;;3.839;1104.947;;;43455.582;29889.352;;92.242;5.482;317.52;6109.833;;;8882.975;5.448;298.249;8392.593;5772.542;;18.856;;3.562;62.634;1821.195;895.438;615.895;2647.802;;5.62;5.306;125.579;2513.793;1249.089;859.141;3654.758;;7.758;;;10.135;61.105;664.0;340.22;234.008;965.378;;2.049;5.377;729.117;14288.755;;;20774.158;6.961;516.994;11549.306;7943.773;;44.097;28.589;9.235;;6.613;1.83;13.427;;41.566;;;0.088;;32403.143;3.606;64.473;1849.793;908.869;625.133;2689.38;;5.709;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.009;0.009;0.004;0.003;0.013;;0.0;1849.793;30553.351;Europe
Europe;1979;;690959650.0;;;0.0;0.0;0.0;;;;0.0;;2.804;266.1;14120.741;9756.862;;;0.962;87.745;13331.853;9211.772;;29.114;;;;3.423;1109.232;48501.203;;3.194;954.576;;;44639.262;30843.928;;92.037;5.904;360.7;6470.533;;;9364.561;6.942;400.748;8934.371;6173.29;;19.308;;4.057;73.892;1895.087;927.527;640.884;2742.688;;5.655;6.216;154.652;2668.445;1320.696;912.547;3861.94;;7.963;;;11.979;79.54;743.541;379.24;262.039;1076.099;;2.219;2.294;327.777;14616.532;;;21153.959;5.834;463.442;12167.447;8407.215;;43.615;29.8;9.618;;4.145;1.21;13.92;;43.128;;;0.089;;33512.375;4.059;75.111;1924.904;941.456;650.508;2785.842;;5.744;;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;0.009;0.018;0.009;0.006;0.026;;0.0;1924.905;31587.468;Europe
Europe;1980;;694116870.0;;;0.0;0.0;0.0;;;;0.0;;-0.066;-6.466;14047.197;9750.396;;;-8.842;-814.528;12097.738;8397.244;;29.284;;;;-0.645;-216.23;47969.074;;-1.122;-346.193;;;43937.465;30497.734;;91.595;1.686;109.083;6579.617;;;9479.119;3.801;234.643;9231.778;6407.933;;19.761;;-0.55;-10.431;1884.656;918.226;637.356;2715.185;;5.66;5.024;129.967;2798.412;1380.743;958.397;4031.615;;8.405;;;18.465;137.295;880.836;447.223;310.425;1269.002;;2.645;-3.071;-448.812;14167.721;;;20411.146;3.274;275.253;12508.654;8682.468;;42.551;32.889;10.605;;10.262;3.09;15.278;;47.383;;;0.099;;33296.145;-0.39;-7.328;1917.576;933.52;647.972;2762.613;;5.759;;0.0;0.0;0.0;0.0;0.0;;0.0;75.0;0.013;0.031;0.015;0.01;0.045;;0.0;1917.5759999999998;31378.569999999996;Europe
Europe;1981;;697116698.0;;;0.0;0.0;0.0;;;;0.0;;-1.417;-138.146;13788.582;9612.251;;;9.388;788.337;13176.533;9185.581;;29.078;;;;-0.721;-239.926;47418.488;;-1.754;-534.869;;;42981.133;29962.865;;90.642;2.959;194.659;6774.275;;;9717.562;3.86;247.341;9546.858;6655.274;;20.493;;1.131;21.311;1905.967;924.613;644.563;2734.071;;5.766;10.814;294.942;3093.354;1523.477;1062.041;4437.355;;9.358;;;31.054;273.533;1154.369;583.581;406.824;1655.919;;3.492;-4.174;-591.383;13576.338;;;19474.986;1.569;136.216;12650.226;8818.684;;41.07;32.988;10.644;;0.364;0.098;15.268;;47.32;;;0.1;;33056.219;1.118;21.409;1938.985;939.896;655.217;2781.436;;5.866;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.031;0.015;0.01;0.045;;0.0;1938.986;31117.233;Europe
Europe;1982;;699916920.0;;;0.0;0.0;0.0;;;;0.0;;0.87;83.648;13852.929;9695.899;;;2.906;266.923;13505.18;9452.504;;29.376;;;;-0.152;-50.121;47157.164;;-0.418;-125.131;;;42630.395;29837.734;;90.401;3.899;264.13;7038.406;;;10056.059;3.154;209.94;9808.614;6865.215;;21.325;;-2.753;-52.467;1853.5;895.563;626.82;2648.171;;5.616;2.57;75.01;3168.364;1556.381;1089.338;4526.772;;9.599;;;11.268;130.069;1284.438;646.738;452.663;1835.129;;3.892;-3.483;-472.91;13103.428;;;18721.404;2.743;241.894;12945.218;9060.577;;39.7;30.372;9.836;;-7.586;-2.616;14.053;;43.393;;;0.092;;33006.098;-2.83;-55.059;1883.926;909.643;636.675;2691.643;;5.708;;0.0;0.0;0.0;0.0;0.0;;0.0;76.19;0.024;0.055;0.026;0.019;0.078;;0.0;1883.9270000000001;31122.170999999995;Europe
Europe;1983;;702722581.0;;;0.0;0.0;0.0;;;;0.0;;0.788;76.415;13906.361;9772.314;;;-0.837;-79.101;13338.696;9373.403;;29.199;;;;1.399;461.875;47626.152;;0.615;183.49;;;42721.305;30021.225;;89.701;5.97;420.163;7458.569;;;10613.817;5.507;378.038;10307.414;7243.253;;22.286;;3.562;66.015;1919.515;923.757;649.145;2731.541;;5.735;8.916;278.383;3446.747;1688.385;1186.466;4904.848;;10.299;;;16.456;211.37;1495.808;750.16;527.154;2128.59;;4.469;-2.389;-313.087;12790.341;;;18201.123;3.336;302.256;13323.654;9362.833;;38.217;31.335;10.137;;3.055;0.963;14.425;;44.59;;;0.094;;33467.973;3.556;67.013;1950.939;938.225;659.312;2776.258;;5.829;;0.0;0.0;0.0;0.0;0.0;;0.0;62.703;0.034;0.089;0.043;0.03;0.127;;0.0;1950.939;31517.032;Europe
Europe;1984;;705518662.0;;;0.0;0.0;0.0;;;;0.0;;-0.589;-57.548;13769.681;9714.767;;;-5.271;-494.028;12585.599;8879.375;;28.155;;;;3.096;1036.176;48906.074;;1.824;547.615;;;43328.18;30568.84;;88.595;7.455;556.005;8014.574;;;11359.833;7.212;522.414;11007.032;7765.667;;23.228;;3.945;75.729;1995.244;956.396;674.755;2828.053;;5.783;14.419;488.561;3935.308;1924.172;1357.539;5577.894;;11.405;;;27.526;411.729;1907.537;952.854;672.256;2703.737;;5.528;0.384;49.159;12839.5;;;18198.668;1.527;143.017;13473.562;9505.85;;37.211;32.412;10.488;;3.471;1.077;14.866;;45.94;;;0.094;;34504.148;3.939;76.832;2027.771;971.318;685.283;2874.157;;5.877;;0.003;0.003;0.001;0.001;0.004;;0.0;26.91;0.024;0.113;0.054;0.038;0.16;;0.0;2027.772;32476.378;Europe
Europe;1985;;708248307.0;;;0.0;0.0;0.0;;;;0.0;;-2.843;-276.237;13326.582;9438.529;1782.772;1262.646;-3.562;-316.299;12090.5;8563.076;32.84;28.248;;3844.832;12.542;-3.161;-1090.797;47177.453;;-4.479;-1369.309;3268.112;2314.635;41227.816;29199.531;60.201;87.389;-4.257;-341.203;7673.371;951.793;674.105;10834.295;-10.811;-839.521;9779.263;6926.146;17.533;22.965;;-3.645;-72.733;1922.511;917.981;650.158;2714.459;16.91;5.754;7.295;278.512;4213.821;2056.593;1456.578;5949.638;37.884;12.611;;;18.235;347.83;2255.367;1122.26;794.839;3184.43;20.673;6.75;-5.856;-751.868;12087.632;;;17066.941;-7.065;-671.592;12473.391;8834.258;;36.176;35.77;11.523;;9.861;3.358;16.269;;50.505;0.3;;0.107;5428.649;33413.352;-3.436;-69.318;1958.453;934.333;661.739;2765.208;17.211;5.861;0.0;0.0;0.003;0.001;0.001;0.004;0.0;0.0;50.262;0.057;0.17;0.081;0.057;0.24;0.001;0.001;1958.454;31454.898999999998;Europe
Europe;1986;;711128862.0;;;0.0;0.0;0.0;;;;0.0;;-0.143;-13.528;13253.577;9425.001;1827.732;1299.753;2.229;190.843;12309.892;8753.919;32.951;27.721;;3944.558;12.654;1.755;586.289;47810.801;;1.641;479.145;3339.094;2374.526;41734.598;29678.676;60.198;87.291;1.854;142.269;7815.64;981.143;697.719;10990.469;4.087;283.08;10137.721;7209.226;17.688;22.987;;-1.863;-35.823;1886.688;897.227;638.044;2653.089;16.175;5.549;2.62;107.143;4320.964;2101.922;1494.737;6076.204;37.894;12.709;;;6.193;139.665;2395.032;1186.93;844.06;3367.93;21.398;7.044;2.899;350.404;12438.036;;;17490.551;2.99;264.152;12794.32;9098.41;;36.583;38.845;12.499;;8.474;3.075;17.577;;54.625;0.317;;0.114;5546.896;33999.641;-1.672;-32.522;1925.931;914.992;650.678;2708.273;16.496;5.665;0.0;0.0;0.003;0.001;0.001;0.004;0.0;0.0;132.753;0.225;0.395;0.188;0.134;0.556;0.003;0.001;1925.931;32073.709;Europe
Europe;1987;;714220723.0;;;0.0;0.0;0.0;;;;0.0;;1.007;94.899;13329.073;9519.9;1853.617;1323.892;-1.076;-94.189;12124.725;8659.729;32.409;27.377;;4084.972;12.851;2.274;773.195;48686.398;;1.786;529.971;3405.09;2431.986;42295.953;30208.646;59.535;86.874;5.125;400.548;8216.188;1015.557;725.332;11503.709;5.489;395.69;10647.852;7604.917;17.756;23.628;;5.455;102.911;1989.599;942.07;672.846;2785.692;16.471;5.722;5.64;243.227;4564.19;2210.85;1579.035;6390.448;38.655;13.126;;;5.873;140.658;2535.69;1251.197;893.631;3550.29;21.876;7.292;0.278;34.522;12472.559;;;17463.172;1.573;143.095;12939.284;9241.505;;35.869;38.337;12.367;;-1.055;-0.508;17.316;;53.676;0.303;;0.11;5719.482;34772.836;5.337;102.568;2028.5;959.653;685.404;2840.158;16.779;5.834;-100.0;-0.003;0.0;0.0;0.0;0.0;0.0;0.0;42.814;0.169;0.564;0.267;0.191;0.79;0.005;0.002;2028.5;32744.336999999996;Europe
Europe;1988;;717211211.0;;;0.0;0.0;0.0;;;;0.0;;-1.861;-177.125;13026.533;9342.775;1829.737;1312.308;0.008;0.652;12075.079;8660.382;31.353;26.56;;4185.539;13.089;1.162;403.898;49046.547;;0.252;76.01;3363.552;2412.377;42225.574;30284.656;57.636;86.093;3.13;257.191;8473.379;1017.395;729.687;11814.343;3.604;274.117;10985.653;7879.034;17.434;24.088;;3.867;76.945;2066.544;974.424;698.868;2881.361;16.697;5.875;7.243;327.887;4892.077;2361.093;1693.402;6820.971;40.458;13.907;;;9.782;248.031;2783.721;1367.857;981.042;3881.313;23.439;7.914;-0.033;-4.057;12468.502;;;17384.701;-0.353;-32.62;12839.851;9208.885;;35.445;40.834;13.162;;6.423;2.497;18.351;;56.934;0.314;;0.116;5835.852;35176.734;3.933;79.856;2108.356;993.236;712.36;2939.658;17.02;5.994;;0.003;0.003;0.001;0.001;0.004;0.0;0.0;72.799;0.411;0.975;0.46;0.33;1.359;0.008;0.003;2108.3559999999998;33068.377;Europe
Europe;1989;;719885867.0;;;0.0;0.0;0.0;;;;0.0;;-2.003;-187.164;12718.143;9155.611;1865.91;1343.242;-4.18;-362.028;11527.318;8298.354;31.578;26.078;;4253.702;13.311;-0.194;-68.082;48769.746;;-0.006;-1.918;3475.406;2501.896;42066.027;30282.738;58.817;86.254;1.981;167.851;8641.229;1049.402;755.45;12003.61;3.302;260.187;11306.265;8139.22;17.76;24.613;;-9.081;-187.653;1878.892;882.65;635.407;2609.985;14.938;5.352;-1.222;-66.162;4825.915;2323.569;1672.704;6703.723;39.323;13.746;;;4.293;119.519;2903.24;1421.285;1023.163;4032.917;24.053;8.269;0.14;17.396;12485.897;;;17344.273;-2.808;-258.622;12432.892;8950.263;;35.564;42.232;13.61;;3.404;1.399;18.905;;58.665;0.32;;0.12;5908.855;35108.652;-8.818;-185.681;1922.675;902.284;649.541;2670.805;15.27;5.476;800.0;0.024;0.027;0.013;0.009;0.037;0.0;0.0;56.324;0.549;1.524;0.716;0.515;2.117;0.012;0.004;1922.675;33185.977;Europe
Europe;1990;;722286138.0;;;0.0;0.0;0.0;;;;0.0;;-5.701;-521.961;11953.228;8633.65;1876.184;1355.142;-6.705;-556.415;10718.658;7741.938;31.693;24.604;;4275.792;13.394;-0.05;-17.539;48583.395;;-0.124;-37.562;3485.217;2517.324;41874.23;30245.176;58.874;86.19;4.914;424.67;9065.899;1045.725;755.313;12551.673;3.546;288.641;11668.313;8427.861;17.665;25.835;;1.673;31.435;1910.327;894.435;646.038;2644.834;15.109;5.444;0.355;20.023;4845.938;2324.078;1678.649;6709.167;39.259;13.81;;;-1.006;-29.205;2874.035;1402.312;1012.871;3979.082;23.688;8.19;0.478;59.729;12545.626;;;17369.33;-3.97;-355.29;11899.679;8594.973;;35.752;59.234;18.949;;39.23;17.002;26.234;;82.009;0.443;;0.169;5919.803;35091.113;2.5;49.228;1971.903;921.766;665.779;2730.085;15.571;5.619;38.105;0.01;0.037;0.017;0.013;0.051;0.0;0.0;51.234;0.781;2.305;1.079;0.779;3.191;0.018;0.007;1971.903;33119.20999999999;Europe
Europe;1991;;724402343.0;;;0.0;0.0;0.0;;;;0.0;;-6.674;-576.247;11122.829;8057.403;1852.995;1342.314;-8.959;-693.634;9729.82;7048.305;31.392;23.23;;4276.001;13.598;-1.158;-406.523;47880.285;;-1.704;-515.453;3428.078;2483.308;41040.348;29729.723;58.075;85.715;1.835;166.373;9232.272;1023.197;741.206;12744.675;-0.01;-0.868;11633.028;8426.993;17.334;26.618;;1.85;35.345;1945.672;908.322;657.991;2685.899;15.388;5.61;2.252;108.929;4954.867;2369.464;1716.445;6839.938;40.141;14.286;;;2.473;71.062;2945.098;1432.787;1037.914;4065.555;24.273;8.491;-0.842;-105.579;12440.047;;;17172.842;-5.793;-497.92;11177.562;8097.052;;35.866;61.156;19.545;;3.146;1.921;26.981;;84.422;0.457;;0.176;5902.798;34684.59;1.915;37.867;2009.769;936.677;678.531;2774.383;15.868;5.794;24.413;0.009;0.046;0.022;0.016;0.064;0.0;0.0;25.655;0.591;2.896;1.352;0.979;3.998;0.023;0.008;2009.77;32674.82;Europe
Europe;1992;;726070329.0;;;0.144;0.198;0.144;;;;0.0;;-6.086;-490.384;10421.882;7567.019;1774.634;1288.509;-5.251;-370.092;9197.749;6678.213;30.907;22.639;;4168.971;13.833;-3.634;-1260.422;46034.34;;-4.49;-1334.816;3233.654;2347.861;39107.652;28394.906;56.318;84.953;-4.181;-385.971;8846.302;954.654;693.146;12183.809;-0.307;-25.843;11570.712;8401.15;16.626;26.467;;2.667;51.889;1997.561;930.404;675.539;2751.194;16.204;5.976;1.482;74.392;5029.259;2398.858;1741.74;6926.684;41.779;15.047;;;0.584;17.212;2962.31;1437.85;1043.98;4079.921;25.042;8.863;-3.685;-458.461;11981.586;;;16501.963;-6.897;-558.492;10382.687;7538.561;;35.847;64.633;20.661;;5.71;3.477;28.456;;89.018;0.496;;0.193;5741.828;33424.168;2.855;57.18;2066.95;961.008;697.759;2846.762;16.737;6.184;61.216;0.028;0.074;0.035;0.025;0.103;0.001;0.0;56.688;1.642;4.538;2.114;1.535;6.25;0.037;0.014;2066.95;31357.217;Europe
Europe;1993;;727268328.0;;217.278;0.312;0.627;0.456;;;;0.001;;-7.407;-560.464;9634.071;7006.555;1675.27;1218.371;-9.42;-629.081;8317.607;6049.132;29.784;21.725;;4090.752;14.174;-3.512;-1173.701;44344.66;;-4.684;-1329.93;3055.758;2222.356;37214.566;27064.977;54.326;83.921;-0.047;-4.184;8842.118;940.731;684.164;12157.986;-1.626;-136.641;11363.77;8264.51;16.725;27.417;;2.24;44.746;2042.306;949.678;690.671;2808.188;16.884;6.333;3.121;156.228;5185.487;2469.217;1795.783;7130.088;43.899;16.079;;;3.452;102.248;3064.557;1485.029;1080.014;4213.792;26.401;9.502;-6.387;-765.281;11216.305;;;15422.513;-4.985;-375.787;9848.873;7162.773;;34.779;71.297;22.774;;10.228;6.664;31.314;;98.034;0.557;;0.221;5624.818;32250.467;2.625;53.981;2120.93;984.188;715.769;2916.297;17.497;6.576;28.516;0.021;0.096;0.044;0.032;0.132;0.001;0.0;49.313;2.238;6.776;3.151;2.291;9.317;0.056;0.021;2120.931;30129.535000000003;Europe
Europe;1994;;727908035.0;;220.801;1.007;2.009;1.463;;;;0.005;;-7.528;-527.441;8901.006;6479.114;1682.738;1224.878;-9.896;-598.612;7487.925;5450.521;30.459;20.929;;4021.404;14.572;-4.007;-1292.428;42530.152;;-4.616;-1249.191;2980.86;2169.792;35465.723;25815.785;53.956;83.39;-4.56;-403.236;8438.882;883.919;643.412;11593.335;-1.205;-99.565;11217.0;8164.944;16.0;27.259;;1.697;34.656;2076.962;964.944;702.391;2853.331;17.466;6.709;-0.851;-43.235;5142.252;2444.662;1779.489;7064.426;44.25;16.61;;;-2.771;-84.932;2979.625;1442.604;1050.083;4093.409;26.112;9.625;-2.84;-318.514;10897.791;;;14971.385;0.774;55.447;9916.391;7218.22;;35.202;75.264;23.993;;5.353;3.967;32.962;;103.398;0.597;;0.243;5524.604;30958.039;2.045;41.697;2162.627;1002.059;729.406;2971.017;18.138;6.986;7.09;0.007;0.102;0.048;0.035;0.141;0.001;0.0;30.401;2.06;8.836;4.105;2.988;12.138;0.074;0.029;2162.6270000000004;28795.411999999997;Europe
Europe;1995;;728163234.0;;55.998;0.819;3.133;2.282;;;;0.007;;-1.737;-112.535;8743.34;6366.579;1683.715;1226.019;-2.123;-115.708;7326.396;5334.812;30.067;20.597;;4077.572;14.834;-0.153;-47.227;42450.391;;-0.552;-142.449;3011.023;2192.516;35257.664;25673.336;53.77;83.056;1.17;98.769;8537.65;898.986;654.609;11724.913;-1.106;-90.341;11089.002;8074.604;16.054;27.62;;0.442;9.17;2086.132;968.865;705.492;2864.924;17.302;6.749;1.889;95.223;5237.475;2488.879;1812.31;7192.721;44.446;16.944;;;2.526;75.263;3054.889;1478.524;1076.607;4195.335;26.403;9.883;-1.181;-128.684;10769.107;;;14789.414;0.85;61.359;9997.181;7279.579;;34.839;82.587;26.293;;9.587;7.323;36.109;;113.418;0.645;;0.267;5599.805;30910.812;0.974;19.959;2182.586;1010.355;735.703;2997.386;18.043;7.061;29.579;0.03;0.133;0.062;0.045;0.182;0.001;0.0;29.625;2.618;11.453;5.319;3.873;15.729;0.095;0.037;2182.587;28728.225000000002;Europe
Europe;1996;;728333999.0;;50.107;1.143;4.702;3.425;;;;0.011;;-3.067;-195.27;8473.186;6171.309;1680.415;1223.903;-4.761;-254.01;6975.923;5080.802;29.632;19.812;;4130.401;14.916;0.773;238.787;42768.289;;0.702;180.18;3055.905;2225.72;35496.785;25853.516;53.886;82.998;6.214;530.508;9068.158;977.002;711.584;12450.549;5.548;448.007;11701.514;8522.61;17.228;29.112;;-6.173;-128.774;1957.358;908.845;661.943;2687.446;16.026;6.284;1.279;58.609;5296.084;2518.59;1834.375;7271.504;44.412;17.002;;;5.983;182.776;3237.665;1566.618;1141.021;4445.303;27.625;10.394;-1.44;-155.06;10614.048;;;14573.05;1.294;94.193;10124.163;7373.772;;34.074;83.184;26.523;;0.875;0.597;36.416;;114.211;0.642;;0.267;5671.026;31149.6;-5.584;-124.168;2058.419;951.972;693.354;2826.202;16.787;6.608;6.512;0.009;0.141;0.066;0.048;0.194;0.001;0.0;24.95;2.858;14.311;6.645;4.84;19.648;0.117;0.046;2058.419;29091.18;Europe
Europe;1997;;728464357.0;;37.38;1.28;6.459;4.705;;;;0.015;;-4.348;-268.349;8103.293;5902.96;1612.499;1174.648;-1.207;-61.313;6890.507;5019.489;28.33;19.28;;4146.337;15.312;-1.712;-533.158;42028.742;;-2.533;-654.871;3015.017;2196.333;34591.457;25198.645;52.97;82.304;-4.548;-412.378;8655.78;1029.413;749.891;11882.229;-3.895;-331.956;11243.727;8190.654;18.086;28.272;;3.576;70.002;2027.36;941.18;685.616;2783.06;16.535;6.622;2.287;121.711;5417.795;2574.09;1875.133;7437.283;45.224;17.696;;;0.856;27.706;3265.371;1579.742;1150.786;4482.541;27.754;10.665;0.244;25.857;10639.905;;;14605.938;0.716;52.832;10194.877;7426.604;;34.752;98.587;31.368;;18.266;15.403;43.06;;135.336;0.757;;0.322;5691.888;30616.441;4.632;94.005;2152.424;994.348;724.347;2954.742;17.47;7.03;19.158;0.027;0.169;0.078;0.057;0.231;0.001;0.001;50.961;7.293;21.603;10.029;7.306;29.656;0.176;0.071;2152.424;28464.016000000003;Europe
Europe;1998;;728360707.0;;-7.354;-0.346;5.985;4.359;;;;0.014;;-3.811;-224.957;7795.593;5678.003;1627.762;1185.598;-8.239;-413.559;6323.693;4605.93;28.187;18.46;;4206.256;15.476;0.461;141.229;42228.625;;0.328;82.746;3063.56;2231.376;34709.988;25281.391;53.049;82.195;2.457;212.705;8868.485;1055.27;768.617;12175.952;2.041;167.185;11474.862;8357.839;18.273;28.833;;3.6;72.977;2100.337;975.198;710.296;2883.649;16.887;6.829;0.998;58.483;5476.278;2600.695;1894.244;7518.635;45.034;17.805;;;-1.164;-38.017;3227.354;1561.572;1137.388;4430.983;27.04;10.493;0.893;94.997;10734.902;;;14738.442;-0.93;-69.082;10101.481;7357.522;;34.902;110.974;35.315;;12.582;12.387;48.485;;152.361;0.84;;0.361;5774.963;30757.67;4.412;96.5;2248.924;1039.123;756.856;3087.652;17.994;7.312;17.815;0.03;0.199;0.092;0.067;0.273;0.002;0.001;53.013;11.453;33.056;15.348;11.179;45.384;0.266;0.107;2248.925;28508.744;Europe
